3000	4
3001	3
3002	4
3003	2
3004	0
3005	1
3006	9
3007	2
3008	1
3009	4
3010	4
3011	4
3012	6
3013	9
3014	2
3015	1
3016	6
3017	2
3018	2
3019	2
3020	4
3021	4
3022	4
3023	4
3024	4
3025	0
3026	4
3027	2
3028	8
3029	4
3030	8
3031	4
3032	9
3033	9
3034	0
3035	5
3036	4
3037	0
3038	5
3039	0
3040	4
3041	4
3042	4
3043	4
3044	9
3045	7
3046	4
3047	4
3048	0
3049	4
3050	6
3051	2
3052	1
3053	0
3054	2
3055	2
3056	4
3057	4
3058	4
3059	4
3060	2
3061	2
3062	2
3063	2
3064	2
3065	4
3066	4
3067	1
3068	5
3069	4
3070	5
3071	2
3072	4
3073	1
3074	4
3075	8
3076	4
3077	2
3078	9
3079	4
3080	1
3081	4
3082	4
3083	4
3084	5
3085	4
3086	0
3087	2
3088	7
3089	4
3090	7
3091	4
3092	4
3093	2
3094	4
3095	4
3096	5
3097	3
3098	4
3099	4
3100	4
3101	1
3102	4
3103	3
3104	4
3105	2
3106	3
3107	9
3108	2
3109	4
3110	4
3111	2
3112	4
3113	1
3114	4
3115	5
3116	4
3117	4
3118	4
3119	1
3120	2
3121	3
3122	4
3123	4
3124	1
3125	4
3126	4
3127	4
3128	5
3129	4
3130	8
3131	2
3132	4
3133	4
3134	9
3135	9
3136	6
3137	0
3138	3
3139	2
3140	4
3141	2
3142	4
3143	4
3144	7
3145	4
3146	4
3147	6
3148	4
3149	4
3150	9
3151	4
3152	4
3153	4
3154	4
3155	4
3156	8
3157	1
3158	2
3159	2
3160	4
3161	9
3162	2
3163	2
3164	2
3165	2
3166	2
3167	1
3168	1
3169	9
3170	2
3171	2
3172	2
3173	2
3174	2
3175	8
3176	4
3177	4
3178	2
3179	2
3180	9
3181	4
3182	4
3183	4
3184	2
3185	2
3186	2
3187	9
3188	0
3189	2
3190	0
3191	4
3192	0
3193	4
3194	2
3195	2
3196	5
3197	5
3198	9
3199	2
3200	3
3201	4
3202	4
3203	4
3204	9
3205	5
3206	2
3207	2
3208	4
3209	1
3210	5
3211	6
3212	1
3213	2
3214	5
3215	8
3216	4
3217	2
3218	7
3219	4
3220	4
3221	2
3222	9
3223	1
3224	4
3225	6
3226	4
3227	4
3228	1
3229	4
3230	2
3231	5
3232	2
3233	2
3234	1
3235	4
3236	6
3237	2
3238	0
3239	2
3240	2
3241	5
3242	1
3243	4
3244	2
3245	5
3246	1
3247	9
3248	2
3249	9
3250	4
3251	8
3252	2
3253	2
3254	2
3255	2
3256	2
3257	2
3258	1
3259	4
3260	4
3261	4
3262	4
3263	3
3264	4
3265	9
3266	4
3267	4
3268	2
3269	1
3270	1
3271	6
3272	2
3273	4
3274	0
3275	6
3276	3
3277	6
3278	4
3279	9
3280	2
3281	4
3282	6
3283	4
3284	8
3285	1
3286	9
3287	1
3288	0
3289	8
3290	4
3291	4
3292	2
3293	2
3294	2
3295	1
3296	1
3297	5
3298	1
3299	0
3300	1
3301	9
3302	4
3303	5
3304	1
3305	4
3306	1
3307	0
3308	4
3309	4
3310	4
3311	1
3312	2
3313	4
3314	4
3315	5
3316	2
3317	4
3318	2
3319	2
3320	5
3321	3
3322	2
3323	2
3324	2
3325	8
3326	2
3327	7
3328	7
3329	7
3330	7
3331	7
3332	3
3333	4
3334	9
3335	5
3336	5
3337	5
3338	2
3339	4
3340	9
3341	2
3342	4
3343	3
3344	4
3345	0
3346	4
3347	4
3348	3
3349	5
3350	2
3351	9
3352	2
3353	8
3354	4
3355	2
3356	4
3357	0
3358	1
3359	4
3360	2
3361	5
3362	5
3363	5
3364	5
3365	5
3366	1
3367	0
3368	4
3369	5
3370	5
3371	5
3372	5
3373	5
3374	9
3375	5
3376	9
3377	2
3378	4
3379	2
3380	4
3381	2
3382	2
3383	5
3384	0
3385	8
3386	9
3387	4
3388	4
3389	0
3390	6
3391	2
3392	9
3393	2
3394	2
3395	9
3396	4
3397	2
3398	4
3399	4
3400	4
3401	4
3402	4
3403	6
3404	2
3405	9
3406	0
3407	9
3408	2
3409	4
3410	3
3411	4
3412	2
3413	4
3414	7
3415	9
3416	6
3417	1
3418	1
3419	6
3420	3
3421	6
3422	2
3423	3
3424	6
3425	3
3426	2
3427	4
3428	2
3429	4
3430	6
3431	2
3432	8
3433	4
3434	4
3435	2
3436	9
3437	2
3438	2
3439	1
3440	4
3441	9
3442	2
3443	0
3444	9
3445	4
3446	2
3447	8
3448	4
3449	9
3450	5
3451	2
3452	2
3453	4
3454	9
3455	8
3456	2
3457	2
3458	9
3459	0
3460	9
3461	2
3462	0
3463	2
3464	4
3465	2
3466	9
3467	8
3468	2
3469	2
3470	1
3471	9
3472	5
3473	4
3474	2
3475	2
3476	1
3477	9
3478	4
3479	2
3480	1
3481	6
3482	9
3483	2
3484	9
3485	0
3486	9
3487	2
3488	9
3489	4
3490	4
3491	4
3492	4
3493	2
3494	6
3495	7
3496	2
3497	2
3498	2
3499	4
3500	2
3501	4
3502	4
3503	6
3504	6
3505	6
3506	4
3507	6
3508	4
3509	5
3510	4
3511	4
3512	4
3513	4
3514	4
3515	0
3516	3
3517	4
3518	6
3519	4
3520	6
3521	2
3522	2
3523	1
3524	5
3525	4
3526	2
3527	2
3528	2
3529	4
3530	2
3531	2
3532	2
3533	1
3534	2
3535	1
3536	4
3537	1
3538	2
3539	2
3540	1
3541	1
3542	7
3543	3
3544	2
3545	8
3546	7
3547	8
3548	2
3549	2
3550	2
3551	2
3552	6
3553	2
3554	9
3555	5
3556	1
3557	2
3558	9
3559	5
3560	2
3561	6
3562	2
3563	2
3564	5
3565	9
3566	5
3567	4
3568	4
3569	5
3570	5
3571	2
3572	4
3573	1
3574	5
3575	1
3576	4
3577	2
3578	4
3579	6
3580	4
3581	6
3582	6
3583	6
3584	1
3585	5
3586	4
3587	1
3588	4
3589	1
3590	9
3591	9
3592	9
3593	9
3594	9
3595	9
3596	9
3597	9
3598	2
3599	0
3600	2
3601	1
3602	2
3603	3
3604	3
3605	3
3606	1
3607	6
3608	1
3609	4
3610	1
3611	1
3612	1
3613	1
3614	4
3615	0
3616	0
3617	9
3618	1
3619	2
3620	2
3621	2
3622	2
3623	2
3624	2
3625	2
3626	2
3627	6
3628	9
3629	5
3630	0
3631	4
3632	4
3633	5
3634	5
3635	5
3636	5
3637	9
3638	4
3639	9
3640	6
3641	2
3642	4
3643	2
3644	4
3645	4
3646	2
3647	5
3648	5
3649	1
3650	8
3651	4
3652	2
3653	2
3654	4
3655	4
3656	1
3657	9
3658	2
3659	9
3660	5
3661	4
3662	9
3663	6
3664	4
3665	4
3666	4
3667	4
3668	4
3669	4
3670	8
3671	2
3672	4
3673	4
3674	8
3675	5
3676	3
3677	4
3678	4
3679	8
3680	4
3681	4
3682	7
3683	2
3684	5
3685	7
3686	5
3687	4
3688	6
3689	9
3690	7
3691	2
3692	4
3693	6
3694	9
3695	9
3696	0
3697	5
3698	5
3699	5
3700	5
3701	9
3702	5
3703	6
3704	2
3705	2
3706	7
3707	7
3708	2
3709	2
3710	1
3711	1
3712	5
3713	5
3714	4
3715	2
3716	2
3717	2
3718	2
3719	4
3720	4
3721	4
3722	4
3723	1
3724	5
3725	2
3726	4
3727	9
3728	9
3729	9
3730	7
3731	0
3732	4
3733	5
3734	4
3735	2
3736	5
3737	1
3738	5
3739	4
3740	2
3741	9
3742	4
3743	2
3744	4
3745	2
3746	4
3747	2
3748	2
3749	2
3750	7
3751	2
3752	0
3753	4
3754	0
3755	4
3756	9
3757	5
3758	2
3759	8
3760	9
3761	2
3762	6
3763	6
3764	0
3765	9
3766	5
3767	6
3768	6
3769	6
3770	6
3771	2
3772	6
3773	6
3774	4
3775	4
3776	2
3777	6
3778	9
3779	9
3780	9
3781	2
3782	2
3783	4
3784	0
3785	0
3786	4
3787	9
3788	2
3789	1
3790	1
3791	2
3792	2
3793	9
3794	5
3795	2
3796	2
3797	4
3798	2
3799	2
3800	4
3801	4
3802	4
3803	2
3804	8
3805	6
3806	4
3807	5
3808	1
3809	5
3810	1
3811	1
3812	2
3813	2
3814	2
3815	8
3816	4
3817	4
3818	0
3819	5
3820	1
3821	4
3822	6
3823	2
3824	4
3825	9
3826	9
3827	2
3828	2
3829	2
3830	2
3831	2
3832	4
3833	4
3834	4
3835	2
3836	1
3837	4
3838	6
3839	8
3840	4
3841	2
3842	2
3843	1
3844	4
3845	4
3846	4
3847	6
3848	6
3849	6
3850	4
3851	2
3852	2
3853	6
3854	2
3855	2
3856	3
3857	3
3858	2
3859	2
3860	6
3861	6
3862	6
3863	6
3864	1
3865	6
3866	9
3867	9
3868	6
3869	6
3870	6
3871	6
3872	6
3873	2
3874	2
3875	3
3876	9
3877	9
3878	2
3879	4
3880	4
3881	4
3882	9
